Дата,Сообщение
2025-11-05T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-05T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-06T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-06T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-07T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-07T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-08T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-08T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-09T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-09T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-10T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-10T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-11T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-11T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-12T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.783, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-12T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-13T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.76, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-13T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-14T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.76, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-14T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-15T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.76, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-15T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-16T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.76, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-16T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-17T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.737, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-17T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-18T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.732, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-18T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-19T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.732, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-19T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-20T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.732, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-20T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-21T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.714, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-21T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-22T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.695, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-22T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-23T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.695, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-23T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-24T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.695, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-24T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-25T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.695, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-25T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-26T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.695, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-26T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-27T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.695, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-27T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-28T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.695, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-28T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-29T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.671, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-29T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-11-30T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.66, prevMin=0.146, localMax=2.529, prevMax=0"
2025-11-30T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-01T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-01T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-02T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-02T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-03T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-03T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-04T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-04T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-05T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-05T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-06T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-06T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-07T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-07T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-08T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-08T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-09T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-09T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-10T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-10T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-11T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-11T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-12T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-12T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-13T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-13T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-14T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.5, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-14T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-15T03:00:00.000+03:00,"BAR #1,327: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-15T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,327, lookback=79"
2025-12-15T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.45, localMinBar=0, growth=461.933%"
2025-12-15T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.45, high=0.523"
2025-12-15T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-15T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.45, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-15T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-16T03:00:00.000+03:00,"BAR #1,328: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-16T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,328, lookback=80"
2025-12-16T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.402, localMinBar=0, growth=528.717%"
2025-12-16T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.402, high=0.465"
2025-12-16T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-16T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.402, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-16T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-17T03:00:00.000+03:00,"BAR #1,329: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-17T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,329, lookback=81"
2025-12-17T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.393, localMinBar=0, growth=544.255%"
2025-12-17T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.393, high=0.446"
2025-12-17T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-17T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.393, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-17T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-18T03:00:00.000+03:00,"BAR #1,330: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-18T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,330, lookback=82"
2025-12-18T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=0, growth=552.736%"
2025-12-18T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.387, high=0.419"
2025-12-18T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-18T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-18T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-19T03:00:00.000+03:00,"BAR #1,331: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-19T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,331, lookback=83"
2025-12-19T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-1, growth=552.736%"
2025-12-19T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.401, high=0.427"
2025-12-19T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-19T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-19T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-20T03:00:00.000+03:00,"BAR #1,332: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-20T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,332, lookback=84"
2025-12-20T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-2, growth=552.736%"
2025-12-20T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.396, high=0.421"
2025-12-20T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-20T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-20T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-21T03:00:00.000+03:00,"BAR #1,333: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-21T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,333, lookback=85"
2025-12-21T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-3, growth=552.736%"
2025-12-21T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.396, high=0.414"
2025-12-21T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-21T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-21T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-22T03:00:00.000+03:00,"BAR #1,334: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-22T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,334, lookback=86"
2025-12-22T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-4, growth=552.736%"
2025-12-22T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.403, high=0.447"
2025-12-22T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-22T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-22T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-23T03:00:00.000+03:00,"BAR #1,335: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-23T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,335, lookback=87"
2025-12-23T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-5, growth=552.736%"
2025-12-23T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.402, high=0.465"
2025-12-23T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-23T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-23T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-24T03:00:00.000+03:00,"BAR #1,336: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-24T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,336, lookback=88"
2025-12-24T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-6, growth=552.736%"
2025-12-24T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.418, high=0.452"
2025-12-24T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-24T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-24T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-25T03:00:00.000+03:00,"BAR #1,337: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-25T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,337, lookback=89"
2025-12-25T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-7, growth=552.736%"
2025-12-25T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.433, high=0.495"
2025-12-25T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-25T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-25T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-26T03:00:00.000+03:00,"BAR #1,338: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-26T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,338, lookback=90"
2025-12-26T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-8, growth=552.736%"
2025-12-26T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.438, high=0.494"
2025-12-26T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-26T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-26T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-27T03:00:00.000+03:00,"BAR #1,339: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-27T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,339, lookback=91"
2025-12-27T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-9, growth=552.736%"
2025-12-27T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.473, high=0.572"
2025-12-27T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-27T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-27T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-28T03:00:00.000+03:00,"BAR #1,340: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-28T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,340, lookback=92"
2025-12-28T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-10, growth=552.736%"
2025-12-28T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.504, high=0.556"
2025-12-28T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-28T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-28T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-29T03:00:00.000+03:00,"BAR #1,341: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-29T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,341, lookback=93"
2025-12-29T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-11, growth=552.736%"
2025-12-29T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.501, high=0.571"
2025-12-29T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-29T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-29T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-30T03:00:00.000+03:00,"BAR #1,342: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-30T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,342, lookback=94"
2025-12-30T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-12, growth=552.736%"
2025-12-30T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.476, high=0.514"
2025-12-30T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-30T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-30T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2025-12-31T03:00:00.000+03:00,"BAR #1,343: state=3, searchStartBar=1,249, confirmedMin=0.146"
2025-12-31T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,343, lookback=95"
2025-12-31T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-13, growth=552.736%"
2025-12-31T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.484, high=0.519"
2025-12-31T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2025-12-31T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2025-12-31T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2026-01-01T03:00:00.000+03:00,"BAR #1,344: state=3, searchStartBar=1,249, confirmedMin=0.146"
2026-01-01T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,344, lookback=96"
2026-01-01T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-14, growth=552.736%"
2026-01-01T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.482, high=0.531"
2026-01-01T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2026-01-01T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2026-01-01T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2026-01-02T03:00:00.000+03:00,"BAR #1,345: state=3, searchStartBar=1,249, confirmedMin=0.146"
2026-01-02T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,345, lookback=97"
2026-01-02T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-15, growth=552.736%"
2026-01-02T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.513, high=0.552"
2026-01-02T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2026-01-02T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2026-01-02T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2026-01-03T03:00:00.000+03:00,"BAR #1,346: state=3, searchStartBar=1,249, confirmedMin=0.146"
2026-01-03T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,346, lookback=98"
2026-01-03T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: localMin=0.387, localMinBar=-16, growth=552.736%"
2026-01-03T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: confirmedMin=0.146, confirmedMax=0, low=0.504, high=0.552"
2026-01-03T03:00:00.000+03:00,"🔍 CHECK3 CONDITIONS: growth>=100=1, notNa=1, aboveMin*0.98=1, minThreshold=0.143"
2026-01-03T03:00:00.000+03:00,"🔍 CHECK3: localMin=0.387, prevMin=0.146, localMax=2.529, prevMax=0"
2026-01-03T03:00:00.000+03:00,"🔍 CHECK3: isCase1=0, isCase2=0, isFirst=0, canStart=0"
2026-01-04T03:00:00.000+03:00,"BAR #1,347: state=3, searchStartBar=1,249, confirmedMin=0.146"
2026-01-04T03:00:00.000+03:00,"🔍 WAITING_RESET DEBUG: searchStartBar=1,249, bar_index=1,347, lookback=99"
